Year,Neighborhood,AverageSalePrice,MedianSalePrice,AverageCostPerSqFoot,AverageDaysOnMarket,CountHomesSold,CondoSalesPercentage,MedianOneYearPriceChangePercentage,MedianFiveYearPriceChangePercentage,DistressedPropertySalesPercentage,AverageYearBuilt,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Adjusted population,"Adjusted population density (people per sq. mi., excluding parks and industrial tracts)",Median age,Median household income ($),Home ownership (%),Married (except separated) (%),Divorced (%),Widowed (%),Separated (%),Never Married (%),Population with bachelor degree as highest level of education (25 and older) (%),Population with graduate degree (25 and older) (%),Renters - median monthly housing expenses ($),People below federal poverty level (%),Unemployed (16 years and older) (%),English as only language (%),Percent of families with children under 18 years (%),Population in same house last year (%),Population in different county last year (%),Population in different state last year (%),Population moved from abroad last year (%),Aggravated assault,Arson,Burglary,Homicide,Larceny,Rape,Robbery,Vehicle thefts,Nonviolent crimes,Violent crimes,"Crimes per 1,000 residents",Parks and natural areas (Acres),Parks (% of neighborhood),Minutes by car to downtown (est.),Commute by public transit (%),Commute by bike (%),Commute by walking (%),Commute by biking and walking (%),Number of Max/streetcar lines,Number of TriMet bus lines,Number of transit lines (bus/MAX/streetcar),"Miles of bike routes (lanes, boulevards, multiuse paths)",Miles of bike routes (all) per square mile,Walk score,Percent of households with children under 18 years (%),Total Newcomers (%),"Adjusted population density (people per square mile, excluding parks and industrial tracts)",Sexual offenses,Number of Max/streetcar/tram lines,Number of transit lines (bus/MAX/streetcar/tram),Population in different Oregon county last year (%),Assault,Vandalism (not included in violent/nonviolent total),Drug/narcotic offenses (not included in violent/nonviolent total),"Commute by transit, biking, and walking (%)",Share of 2020 sales that were condos (%),Number of Short Sales,Number of Bank Owned,Average square footage of homes sold,Renters’ median monthly housing ($),Population,Population density people per sq mile),Homeownership (%),Households with children under 18 (%),People who speak other language(s) (%),Total newcomers (%),Sex offenses,Vandalism,Drug/narcotic offenses,"Violent crimes per 1,000 residents","Burglary/larceny/vehicle theft crimes per 1,000 residents",Walk Score,Commute by other non-car means (including cycling) (%)
2020,MADISON SOUTH,371895.0,362000.0,220.0,35.0,100.0,8.0,-1.0,39.0,0.0,1954.0,,,,,,,,,,,,"9,354","5,323",36.0,"58,580",64.5,39.5,13.6,4.8,3.4,38.7,24.8,10.4,"1,245",15.3,8.3,84.8,,84.3,,2.9,0.4,,3,67,0,211,,20,77,355,167,56,133,12.0,15,11.3,3.8,1.6,,,7.0,,,,56.0,25.2,15.7,,4,3.0,10.0,1.8,140,83.0,32.0,16.7,,,,,,,,,,,,,,,,,,
2020,MAPLEWOOD,512752.0,535000.0,244.0,44.0,63.0,11.0,3.0,27.0,2.0,1973.0,,,,,,,,,,,,"2,657","4,289",47.0,"109,936",79.7,62.3,14.9,5.0,0.2,17.6,37.3,33.3,"1,990",3.4,3.9,93.5,,86.6,,2.5,0.3,,0,1,0,31,,0,5,37,11,18,10,3.0,17,1.6,2.1,0.1,,,1.0,,,,34.0,25.2,13.4,,1,0.0,1.0,5.3,10,8.0,0.0,3.8,,,,,,,,,,,,,,,,,,
2020,MARKHAM,468789.0,440000.0,232.0,41.0,41.0,2.0,-4.0,21.0,0.0,1974.0,,,,,,,,,,,,"1,827","3,519",41.0,"122,382",83.0,60.3,11.0,2.9,0.8,25.0,39.9,32.8,"1,754",5.7,3.4,91.9,,83.1,,1.9,3.4,,0,4,0,15,,0,5,24,8,18,9,3.0,14,6.6,4.0,0.9,,,4.0,,,,41.0,33.5,16.9,,0,0.0,4.0,3.3,8,8.0,0.0,11.6,,,,,,,,,,,,,,,,,,
2020,MARSHALL PARK,597532.0,552500.0,230.0,30.0,32.0,0.0,-6.0,13.0,0.0,1968.0,,,,,,,,,,,,"1,412","2,313",38.0,"136,571",90.9,59.3,7.6,2.5,0.8,29.8,38.6,36.3,"1,762",6.8,4.7,90.9,,82.4,,4.2,0.9,,0,1,0,8,,0,3,12,1,9,65,17.0,15,5.1,2.1,2.9,,,4.0,,,,27.0,35.1,17.6,,1,0.0,4.0,5.2,0,1.0,0.0,10.2,,,,,,,,,,,,,,,,,,
2020,MILL PARK,308785.0,308500.0,196.0,30.0,113.0,20.0,-1.0,34.0,0.0,1967.0,,,,,,,,,,,,"8,898","8,794",34.0,"42,654",40.3,38.7,11.6,5.1,2.0,42.6,14.7,6.2,"1,102",22.4,8.0,55.6,,81.6,,2.0,2.5,,0,53,1,250,,12,93,396,204,67,15,2.0,21,15.1,1.5,0.6,,,4.0,,,,70.0,31.8,18.4,,7,0.0,4.0,2.5,184,81.0,16.0,17.1,,,,,,,,,,,,,,,,,,
2020,MONTAVILLA,382703.0,380000.0,236.0,30.0,266.0,6.0,3.0,37.0,0.0,1954.0,,,,,,,,,,,,"16,763","7,694",38.0,"58,566",59.1,41.7,13.0,5.7,1.7,37.9,27.0,12.9,"1,155",16.9,6.4,79.3,,82.2,,4.4,0.2,,6,142,1,502,,30,231,875,284,69,20,1.0,16,14.3,5.0,3.2,,,7.0,,,,75.0,25.0,17.8,,22,3.0,10.0,1.6,225,191.0,40.0,22.4,,,,,,,,,,,,,,,,,,
2020,MT. SCOTT-ARLETA,392592.0,379000.0,243.0,35.0,137.0,0.0,-2.0,28.0,0.0,1947.0,,,,,,,,,,,,"8,054","9,323",37.0,"60,167",59.6,39.9,12.8,4.7,1.6,41.0,24.1,13.6,"1,231",14.0,4.1,80.8,,81.4,,3.7,0.9,,3,37,0,202,,8,54,293,109,50,11,2.0,21,12.9,3.7,1.8,,,5.0,,,,79.0,27.6,18.6,,3,0.0,5.0,3.0,95,52.0,6.0,18.4,,,,,,,,,,,,,,,,,,
2020,MT. TABOR,593461.0,560000.0,257.0,27.0,143.0,8.0,-7.0,9.0,1.0,1948.0,,,,,,,,,,,,"11,609","7,263",42.0,"79,073",60.9,46.2,12.7,5.5,0.8,34.9,31.5,24.6,"1,246",9.4,5.1,88.0,,86.0,,4.6,0.6,,1,51,0,252,,2,94,397,65,40,178,17.0,19,9.5,9.0,3.5,,,6.0,,,,69.0,24.9,14.0,,2,0.0,6.0,1.8,60,62.0,3.0,22.1,,,,,,,,,,,,,,,,,,
2020,MULTNOMAH,470575.0,446625.0,258.0,33.0,148.0,28.0,4.0,25.0,0.0,1973.0,,,,,,,,,,,,"8,740","6,056",34.0,"73,090",53.9,40.2,12.1,2.0,0.5,45.2,35.9,28.8,"1,175",12.0,6.2,87.1,,73.3,,6.3,1.0,,2,27,1,134,,4,41,202,67,31,104,11.0,12,13.5,0.5,1.7,,,10.0,,,,68.0,24.8,26.7,,4,0.0,10.0,9.1,56,35.0,0.0,15.7,,,,,,,,,,,,,,,,,,
2020,NORTH TABOR,487715.0,482000.0,251.0,39.0,74.0,9.0,5.0,24.0,0.0,1954.0,,,,,,,,,,,,"5,717","9,766",39.0,"64,822",43.1,37.8,12.1,2.5,1.4,46.2,33.0,21.1,"1,058",10.9,3.5,89.1,,81.5,,4.4,0.5,,0,37,0,188,,4,103,328,87,73,2,1.0,13,18.1,8.3,4.7,,,4.0,,,,76.0,20.9,18.5,,8,3.0,7.0,3.1,75,40.0,3.0,31.0,,,,,,,,,,,,,,,,,,
2020,NORTHWEST DISTRICT,535282.0,440000.0,363.0,62.0,185.0,77.0,8.0,10.0,1.0,1951.0,,,,,,,,,,,,"16,647","11,377",37.0,"80,295",24.2,36.2,15.3,1.9,0.9,45.2,38.9,35.1,"1,329",8.0,2.5,88.1,,71.0,,5.1,1.5,,5,169,1,982,,17,137,"1,288",258,93,17,2.0,10,14.6,6.6,19.1,,,5.0,,,,93.0,13.8,29.0,,20,1.0,6.0,5.6,215,229.0,43.0,40.3,,,,,,,,,,,,,,,,,,
2020,NORTHWEST HEIGHTS,682624.0,655000.0,227.0,52.0,145.0,20.0,-1.0,15.0,1.0,2000.0,,,,,,,,,,,,"1,146",836,45.0,"151,191",76.9,65.9,10.5,2.0,0.1,21.5,34.8,41.9,"1,670",3.7,4.0,79.4,,91.6,,1.6,1.4,,0,4,0,13,,0,1,18,3,18,3,0.0,20,4.5,0.4,1.9,,,0.0,,,,12.0,35.6,8.4,,2,0.0,0.0,3.4,1,2.0,0.0,6.8,,,,,,,,,,,,,,,,,,
2020,OLD TOWN/CHINATOWN,278751.0,254000.0,345.0,74.0,29.0,100.0,-8.0,0.0,0.0,1987.0,,,,,,,,,,,,"3,661","13,042",50.0,"38,595",22.8,24.6,22.4,3.5,3.4,46.1,36.1,19.7,936,24.5,6.1,87.6,,63.6,,7.2,3.5,,19,39,1,370,,50,53,462,629,298,12,7.0,3,20.5,4.2,21.5,,,17.0,,,,97.0,2.1,36.4,,20,7.0,24.0,5.8,539,147.0,269.0,46.2,,,,,,,,,,,,,,,,,,
2020,OVERLOOK,502275.0,472000.0,265.0,32.0,133.0,25.0,-2.0,25.0,2.0,1952.0,,,,,,,,,,,,"7,235","6,992",36.0,"81,847",53.5,38.7,11.3,2.1,1.5,46.4,39.9,18.8,"1,262",11.8,4.2,84.8,,78.1,,5.8,0.7,,2,50,0,276,,5,82,408,92,69,78,4.0,12,14.1,10.0,3.9,,,4.0,,,,73.0,23.0,21.9,,4,1.0,5.0,1.8,81,68.0,7.0,28.0,,,,,,,,,,,,,,,,,,
2020,PARKROSE,325364.0,327000.0,195.0,34.0,76.0,4.0,-4.0,36.0,7.0,1952.0,,,,,,,,,,,,"5,712","2,842",38.0,"48,491",53.1,25.9,18.5,3.9,4.3,47.4,12.9,5.6,884,23.0,6.8,75.5,,66.4,,4.4,0.2,,12,56,1,316,,16,165,537,217,132,3,0.0,18,11.7,1.2,2.9,,,6.0,,,,54.0,26.1,33.6,,12,1.0,7.0,17.3,176,91.0,34.0,15.9,,,,,,,,,,,,,,,,,,
2020,PARKROSE HEIGHTS,343950.0,345900.0,223.0,40.0,95.0,0.0,8.0,41.0,1.0,1959.0,,,,,,,,,,,,"5,806","5,962",39.0,"59,989",58.8,40.9,12.0,9.4,1.4,36.2,17.5,8.7,"1,035",12.7,5.2,76.8,,82.3,,5.2,0.6,,1,39,1,79,,4,56,174,60,40,14,2.0,16,6.6,0.9,4.6,,,6.0,,,,56.0,27.2,17.7,,3,0.0,6.0,3.1,51,25.0,7.0,12.1,,,,,,,,,,,,,,,,,,
2020,PEARL DISTRICT,660686.0,525000.0,546.0,77.0,208.0,100.0,-10.0,13.0,1.0,1990.0,,,,,,,,,,,,"6,192","13,899",46.0,"62,411",25.0,29.1,19.3,2.6,2.0,47.0,43.5,25.9,"1,273",15.8,4.7,88.2,,61.2,,9.2,4.6,,7,84,1,998,,39,45,"1,127",232,219,9,3.0,7,17.5,4.9,21.3,,,6.0,,,,97.0,3.0,38.8,,16,3.0,9.0,5.4,169,174.0,76.0,43.7,,,,,,,,,,,,,,,,,,
2020,PIEDMONT,444901.0,431000.0,231.0,33.0,123.0,4.0,-5.0,16.0,1.0,1947.0,,,,,,,,,,,,"7,778","8,071",38.0,"66,056",54.4,35.0,10.1,5.2,2.3,47.4,32.7,16.7,"1,173",14.8,4.8,83.0,,85.0,,3.3,0.3,,2,68,0,194,,8,97,359,82,57,30,5.0,13,11.5,10.5,3.3,,,4.0,,,,72.0,24.2,15.0,,4,0.0,4.0,2.2,68,47.0,7.0,25.3,,,,,,,,,,,,,,,,,,
2020,PLEASANT VALLEY,419705.0,420579.0,186.0,51.0,180.0,0.0,0.0,30.0,1.0,1994.0,,,,,,,,,,,,"17,344","2,719",40.0,"70,346",77.1,56.5,8.9,4.6,1.6,28.6,17.4,10.5,"1,400",14.9,5.7,69.9,,84.4,,2.1,1.7,,1,32,0,133,,2,49,214,78,17,"1,057",37.0,26,5.5,0.2,1.7,,,2.0,,,,22.0,36.0,15.6,,9,0.0,2.0,4.5,66,32.0,5.0,7.4,,,,,,,,,,,,,,,,,,
2020,PORTSMOUTH,387063.0,375000.0,248.0,30.0,131.0,1.0,1.0,36.0,1.0,1966.0,,,,,,,,,,,,"10,960","10,074",33.0,"52,759",56.4,35.3,10.8,4.2,1.9,47.8,23.1,10.0,"1,142",28.0,5.9,71.6,,80.9,,3.6,0.1,,3,43,0,171,,6,80,294,146,40,63,9.0,18,12.6,7.3,1.8,,,3.0,,,,63.0,34.0,19.1,,11,0.0,3.0,1.0,126,90.0,5.0,21.8,,,,,,,,,,,,,,,,,,
2020,POWELLHURST-GILBERT,297794.0,300000.0,202.0,39.0,314.0,13.0,2.0,45.0,1.0,1976.0,,,,,,,,,,,,"25,880","7,535",36.0,"45,357",49.3,41.7,10.9,4.5,2.7,40.1,11.5,5.0,"1,085",23.8,8.7,60.1,,84.4,,1.9,1.6,,6,155,1,653,,48,245,"1,053",590,63,131,6.0,21,13.3,0.9,1.6,,,5.0,,,,53.0,38.0,15.6,,36,1.0,6.0,1.9,499,231.0,142.0,15.8,,,,,,,,,,,,,,,,,,
2020,REED,588620.0,556000.0,247.0,33.0,40.0,0.0,15.0,39.0,0.0,1959.0,,,,,,,,,,,,"2,903","6,289",30.0,"52,890",34.3,27.6,7.4,4.7,1.3,59.1,29.2,22.1,"1,240",13.8,5.6,83.5,,64.3,,12.8,1.8,,0,20,0,115,,2,56,191,36,78,0,0.0,14,12.3,5.7,15.7,,,3.0,,,,64.0,15.0,35.7,,1,0.0,3.0,5.0,33,22.0,3.0,33.6,,,,,,,,,,,,,,,,,,
2020,RICHMOND,565547.0,530750.0,265.0,39.0,204.0,9.0,-4.0,14.0,1.0,1938.0,,,,,,,,,,,,"13,482","10,600",36.0,"80,380",55.3,43.9,10.2,2.4,1.0,42.6,38.1,26.7,"1,411",9.8,4.3,90.4,,80.1,,5.0,1.1,,2,102,0,479,,10,122,703,128,62,4,1.0,16,13.3,12.1,5.8,,,6.0,,,,90.0,25.0,19.9,,7,0.0,6.0,2.6,109,107.0,8.0,31.2,,,,,,,,,,,,,,,,,,
2020,ROSE CITY PARK,547706.0,507500.0,247.0,29.0,136.0,8.0,1.0,11.0,0.0,1936.0,,,,,,,,,,,,"10,237","8,551",42.0,"88,110",67.5,48.5,14.2,2.8,1.0,33.5,34.6,25.6,"1,277",6.6,4.0,89.1,,86.3,,3.4,0.3,,4,67,0,223,,11,83,373,78,44,25,3.0,14,12.0,6.2,4.0,,,4.0,,,,76.0,29.4,13.7,,3,3.0,7.0,0.8,60,74.0,6.0,22.2,,,,,,,,,,,,,,,,,,
2020,ROSEWAY,436034.0,424900.0,239.0,22.0,141.0,0.0,4.0,21.0,1.0,1941.0,,,,,,,,,,,,"5,706","6,778",40.0,"66,066",68.5,48.8,15.4,2.5,1.9,31.5,28.3,19.7,"1,178",8.3,4.7,82.4,,84.0,,2.5,1.0,,4,36,0,175,,11,53,264,48,55,4,1.0,17,10.0,5.3,1.1,,,5.0,,,,76.0,23.7,16.0,,1,0.0,5.0,1.6,32,41.0,8.0,16.3,,,,,,,,,,,,,,,,,,
2020,RUSSELL,369841.0,366700.0,202.0,31.0,47.0,0.0,2.0,42.0,0.0,1961.0,,,,,,,,,,,,"3,762","4,710",50.0,"57,353",81.4,53.0,10.6,11.1,1.5,23.8,18.3,8.5,"1,120",11.8,9.0,81.2,,87.8,,2.9,0.4,,1,37,0,102,,10,28,167,36,54,15,3.0,19,4.0,3.6,0.0,,,2.0,,,,36.0,18.8,12.2,,1,0.0,2.0,1.8,24,20.0,4.0,7.6,,,,,,,,,,,,,,,,,,
2020,SABIN,657661.0,630000.0,272.0,22.0,69.0,0.0,1.0,7.0,0.0,1927.0,,,,,,,,,,,,"4,806","10,213",38.0,"98,983",66.1,45.2,9.8,1.8,1.0,42.3,35.9,33.6,"1,450",8.8,3.9,92.8,,83.6,,4.7,0.4,,0,15,0,53,,0,54,122,12,28,2,1.0,16,11.7,14.4,4.3,,,2.0,,,,83.0,30.3,16.4,,3,0.0,2.0,1.6,9,15.0,1.0,30.4,,,,,,,,,,,,,,,,,,
2020,SELLWOOD-MORELAND,554239.0,510000.0,278.0,39.0,183.0,15.0,-2.0,13.0,2.0,1949.0,,,,,,,,,,,,"8,643","4,151",41.0,"80,625",50.5,52.6,15.3,3.7,1.8,26.6,35.5,26.6,"1,115",10.2,6.1,91.1,,82.1,,4.0,0.8,,2,54,0,301,,6,52,407,106,59,312,23.0,15,8.2,8.9,4.5,,,6.0,,,,81.0,26.3,17.9,,13,0.0,6.0,7.2,85,74.0,5.0,21.6,,,,,,,,,,,,,,,,,,
2020,SOUTH BURLINGAME,504911.0,499999.0,226.0,63.0,45.0,2.0,2.0,19.0,0.0,1963.0,,,,,,,,,,,,"1,962","4,614",41.0,"100,124",77.0,52.9,14.7,3.1,0.3,29.1,40.6,30.2,"1,668",6.7,4.5,90.2,,80.9,,2.1,7.0,,0,5,0,14,,0,8,27,7,17,13,5.0,11,8.4,5.6,1.7,,,8.0,,,,62.0,28.5,19.1,,2,0.0,8.0,1.2,5,8.0,0.0,15.7,,,,,,,,,,,,,,,,,,
2020,SOUTH PORTLAND,519034.0,457750.0,316.0,45.0,188.0,59.0,-4.0,18.0,0.0,1979.0,,,,,,,,,,,,"10,536","6,187",38.0,"82,675",35.5,38.9,13.4,5.6,0.4,41.6,37.2,35.2,"1,589",9.9,3.7,84.7,,68.9,,7.2,1.8,,2,48,0,335,,4,54,437,90,50,69,6.0,11,17.7,4.8,11.9,,,22.0,,,,68.0,9.5,31.1,,5,5.0,27.0,7.0,79,111.0,12.0,34.3,,,,,,,,,,,,,,,,,,
2020,SOUTH TABOR,460037.0,450000.0,235.0,28.0,99.0,6.0,-1.0,27.0,0.0,1954.0,,,,,,,,,,,,"6,778","8,480",38.0,"68,390",61.2,45.3,13.9,2.2,1.4,37.3,31.3,18.8,"1,204",10.0,5.2,82.6,,83.4,,3.1,0.8,,3,67,0,280,,9,57,404,91,73,12,2.0,19,14.2,10.1,1.8,,,4.0,,,,74.0,24.1,16.6,,4,0.0,4.0,1.9,75,56.0,17.0,26.1,,,,,,,,,,,,,,,,,,
2020,SOUTHWEST HILLS,872075.0,784125.0,274.0,76.0,152.0,18.0,-1.0,17.0,1.0,1949.0,,,,,,,,,,,,"7,750","3,198",45.0,"129,809",60.6,59.8,8.8,4.8,0.8,25.7,37.2,41.6,"1,665",7.6,4.4,87.7,,85.0,,4.2,0.7,,0,21,0,79,,2,19,119,26,19,168,14.0,11,8.3,2.5,13.6,,,5.0,,,,30.0,27.5,15.0,,3,2.0,7.0,3.7,21,29.0,2.0,24.4,,,,,,,,,,,,,,,,,,
2020,ST. JOHNS,365840.0,365500.0,247.0,28.0,280.0,7.0,2.0,38.0,1.0,1945.0,,,,,,,,,,,,"13,850","1,258",40.0,"66,218",57.1,41.2,11.4,3.1,2.9,41.5,24.5,11.0,"1,445",11.7,4.8,72.2,,83.1,,2.1,0.7,,3,72,2,396,,23,177,645,225,63,"2,180",31.0,20,8.0,3.0,1.8,,,5.0,,,,77.0,24.6,16.9,,10,0.0,5.0,1.3,187,178.0,5.0,12.8,,,,,,,,,,,,,,,,,,
2020,SULLIVAN'S GULCH,410850.0,359750.0,329.0,55.0,32.0,84.0,-16.0,3.0,0.0,1970.0,,,,,,,,,,,,"3,259","10,215",40.0,"61,689",33.1,36.8,11.8,2.2,1.6,47.7,44.5,25.1,"1,208",10.1,3.0,91.5,,73.2,,6.3,1.1,,3,34,0,184,,12,73,291,60,108,5,2.0,13,16.7,10.5,8.6,,,4.0,,,,90.0,11.8,26.8,,1,3.0,7.0,1.8,44,35.0,4.0,35.7,,,,,,,,,,,,,,,,,,
2020,SUMNER,300249.0,307100.0,226.0,37.0,36.0,0.0,-6.0,41.0,1.0,1942.0,,,,,,,,,,,,"2,385","3,015",37.0,"48,473",71.5,30.9,18.4,2.9,3.0,44.9,9.7,6.5,"1,031",20.4,5.4,68.2,,70.2,,4.0,0.0,,3,17,1,69,,10,25,111,69,75,16,3.0,19,10.5,0.7,2.1,,,5.0,,,,60.0,28.9,29.8,,3,1.0,6.0,15.4,52,20.0,7.0,13.3,,,,,,,,,,,,,,,,,,
2020,SUNDERLAND,40000.0,40000.0,100.0,61.0,1.0,0.0,60.0,-82.0,0.0,1965.0,,,,,,,,,,,,292,157,41.0,"52,482",61.8,24.0,19.7,2.6,4.5,49.2,11.1,5.5,"1,060",22.8,5.2,71.5,,61.0,,3.9,0.3,,0,16,0,51,,1,22,89,22,380,57,5.0,17,9.1,1.6,5.9,,,3.0,,,,10.0,23.0,39.0,,0,0.0,3.0,21.0,21,21.0,5.0,16.7,,,,,,,,,,,,,,,,,,
2020,SUNNYSIDE,534886.0,525000.0,264.0,40.0,99.0,26.0,12.0,14.0,8.0,1932.0,,,,,,,,,,,,"7,879","13,185",36.0,"75,620",41.1,36.8,11.3,3.0,0.5,48.4,38.9,25.8,"1,258",10.9,3.1,91.3,,75.8,,6.8,0.5,,2,53,0,298,,9,94,445,83,67,2,0.0,13,13.3,15.3,6.4,,,4.0,,,,91.0,20.7,24.2,,4,0.0,4.0,2.9,68,82.0,7.0,35.0,,,,,,,,,,,,,,,,,,
2020,SYLVAN-HIGHLANDS,703798.0,759000.0,263.0,55.0,32.0,13.0,17.0,39.0,0.0,1970.0,,,,,,,,,,,,"1,494","1,601",47.0,"151,463",86.7,65.5,10.8,4.2,0.4,19.0,37.1,36.3,"1,945",3.1,2.3,89.2,,88.2,,3.9,0.1,,2,8,0,32,,0,4,44,7,34,70,15.0,14,3.0,1.1,5.0,,,3.0,,,,18.0,31.9,11.8,,0,2.0,5.0,5.0,5,8.0,1.0,9.1,,,,,,,,,,,,,,,,,,
2020,UNIVERSITY PARK,463276.0,455000.0,235.0,31.0,85.0,2.0,-2.0,23.0,0.0,1952.0,,,,,,,,,,,,"6,915","5,235",23.0,"69,333",62.9,25.3,8.8,2.5,0.5,59.8,27.1,25.1,"1,442",23.3,9.7,88.4,,67.4,,11.4,2.0,,0,22,0,161,,8,40,223,34,37,26,3.0,17,5.8,6.3,17.7,,,3.0,,,,53.0,26.4,32.6,,1,0.0,3.0,4.2,25,41.0,3.0,29.8,,,,,,,,,,,,,,,,,,
2020,VERNON,528888.0,502695.0,260.0,45.0,42.0,10.0,-7.0,22.0,0.0,1945.0,,,,,,,,,,,,"2,849","9,191",36.0,"92,546",66.8,40.4,10.2,1.5,1.2,46.8,36.4,26.5,"1,407",11.0,5.4,92.7,,84.0,,5.2,1.1,,0,11,0,65,,3,31,107,38,51,17,9.0,16,11.3,13.7,3.1,,,2.0,,,,88.0,29.3,16.0,,3,0.0,2.0,1.6,32,19.0,1.0,28.0,,,,,,,,,,,,,,,,,,
2020,WEST PORTLAND PARK,423033.0,442750.0,221.0,48.0,72.0,19.0,0.0,33.0,1.0,1982.0,,,,,,,,,,,,"4,040","5,537",35.0,"65,487",53.2,49.5,16.9,3.2,1.7,28.7,32.9,18.0,"1,271",16.2,3.1,78.0,,81.7,,3.1,3.7,,0,17,0,58,,2,29,104,41,36,39,8.0,14,11.1,0.7,1.0,,,7.0,,,,57.0,30.7,18.3,,2,0.0,7.0,6.2,37,19.0,2.0,12.8,,,,,,,,,,,,,,,,,,
2020,WILKES,332825.0,336835.0,195.0,40.0,187.0,22.0,2.0,32.0,0.0,1981.0,,,,,,,,,,,,"9,278","3,010",42.0,"59,202",62.3,51.3,13.0,6.5,3.1,26.1,15.9,8.4,"1,179",11.6,5.9,73.9,,90.0,,2.3,0.3,,2,38,0,158,,5,87,283,105,42,200,10.0,23,7.7,2.2,1.5,,,6.0,,,,31.0,30.8,10.0,,7,0.0,6.0,1.7,91,54.0,5.0,11.4,,,,,,,,,,,,,,,,,,
2020,WOODLAND PARK,319167.0,330000.0,192.0,71.0,3.0,0.0,0.0,35.0,0.0,1945.0,,,,,,,,,,,,277,"5,777",39.0,"57,766",46.9,38.4,10.0,7.5,1.4,42.6,18.9,9.6,"1,130",15.2,5.1,80.5,,77.0,,8.1,0.8,,0,1,0,4,,1,2,7,11,65,0,0.0,15,7.7,1.3,5.8,,,5.0,,,,67.0,20.1,23.0,,0,0.0,5.0,5.3,10,9.0,1.0,14.9,,,,,,,,,,,,,,,,,,
2020,WOODLAWN,493218.0,470000.0,261.0,29.0,99.0,4.0,7.0,33.0,2.0,1953.0,,,,,,,,,,,,"5,905","8,062",35.0,"84,483",68.6,36.1,11.3,2.0,1.7,49.0,34.7,20.7,"1,429",12.5,5.6,90.4,,82.7,,4.8,1.9,,2,32,0,90,,4,63,185,43,39,8,2.0,15,11.0,12.7,3.7,,,4.0,,,,74.0,26.7,17.3,,3,0.0,4.0,1.8,34,22.0,1.0,27.4,,,,,,,,,,,,,,,,,,
2020,WOODSTOCK,465149.0,440950.0,256.0,32.0,172.0,0.0,-6.0,13.0,0.0,1953.0,,,,,,,,,,,,"8,784","7,045",38.0,"85,890",72.9,51.3,9.9,4.3,1.1,33.5,31.5,24.5,"1,551",7.2,3.7,89.8,,84.5,,4.1,1.1,,3,49,0,228,,5,61,338,55,45,14,2.0,18,12.6,7.1,3.5,,,5.0,,,,74.0,30.3,15.5,,3,0.0,5.0,2.8,44,50.0,4.0,23.1,,,,,,,,,,,,,,,,,,
2021,ALAMEDA,816804.0,765000.0,284.0,19.0,85.0,0.0,3.0,12.0,0.0,1932.0,,,,,,,,,,,,,,42.0,"124,589",,57.1,3.0,10.4,0.7,28.9,37.9,37.8,,4.0,4.0,92.0,,87.9,,3.4,0.4,,0.0,19,0,71,,0,26,,,,0,,13,9.9,,3.5,,,,,,,,,,,,,3.0,1.5,9,,,,0.0,0.0,0.0,"2,878","1,945","5,777",9679.0,82.0,36.0,8.0,5.3,0.0,16,1.0,2.0,20.0,65.0,8.8
2021,ARBOR LODGE,491539.0,498000.0,269.0,23.0,167.0,26.0,5.0,27.0,0.0,1960.0,,,,,,,,,,,,,,37.0,"86,530",,42.9,2.4,9.5,1.2,44.1,36.7,21.1,,8.0,4.0,85.0,,84.7,,3.1,0.7,,11.0,58,0,225,,3,65,,,,10,,15,14.4,,3.7,,,,,,,,,,,,,5.0,0.4,62,,,,16.0,0.0,0.0,"1,830","1,438","7,289",8400.0,65.0,25.0,15.0,4.2,3.0,67,4.0,11.0,48.0,77.0,13.1
2021,ARDENWALD/JOHNSON CREEK,495605.0,489930.0,236.0,23.0,12.0,0.0,6.0,66.0,0.0,1971.0,,,,,,,,,,,,,,41.0,"126,620",,61.9,3.9,10.8,1.8,21.6,33.6,34.1,,5.0,5.0,88.5,,86.6,,4.5,0.2,,0.0,15,0,13,,0,3,,,,37,,16,5.3,,1.7,,,,,,,,,,,,,6.0,1.9,8,,,,0.0,0.0,0.0,"2,097","1,798","1,765",6228.0,84.0,40.0,11.5,6.6,0.0,7,0.0,5.0,18.0,55.0,7.0
2021,ARGAY,421964.0,425000.0,208.0,32.0,69.0,5.0,15.0,60.0,0.0,1968.0,,,,,,,,,,,,,,41.0,"54,267",,27.7,5.7,17.1,3.4,46.2,11.9,6.1,,24.0,6.0,82.7,,66.3,,4.9,0.3,,0.0,52,1,230,,6,114,,,,59,,20,8.8,,14.2,,,,,,,,,,,,,5.0,16.7,78,,,,7.0,0.0,0.0,"2,026",934,"5,763",2807.0,50.0,25.0,17.3,21.9,3.0,84,2.0,15.0,69.0,45.0,1.6
2021,ARLINGTON HEIGHTS,895306.0,880000.0,344.0,34.0,17.0,0.0,2.0,40.0,5.88,1954.0,,,,,,,,,,,,,,52.0,"161,392",,63.3,4.6,8.4,0.2,23.6,34.8,46.8,,3.0,2.0,87.0,,92.5,,2.6,1.5,,0.0,3,0,30,,1,2,,,,329,,14,7.0,,13.1,,,,,,,,,,,,,6.0,0.4,7,,,,0.0,0.0,1.0,"2,603","1,200","1,932",2365.0,82.0,20.0,13.0,4.5,0.0,5,1.0,4.0,18.0,35.0,7.4
